Zaman,Enlem,Boylam,Derinlik,Buyukluk
586620331,41025,41.6971,10.0,4.2
585972011,35338,24.79,64.6,4.8
585809919,36037,45695,15.0,4.9
585582574,38921,45.4621,33.0,4.0
585581488,38.8953,44.4827,33.0,4.1
585337453,38.2201,38.7348,10.0,4.1
585182655,34.9693,23.3237,33.0,4.0
584874352,38.7627,23.5181,15.0,4.0
584771234,34.5015,23.6884,23.6,4.0
584666814,38699,23486,12.6,4.7
584404265,36891,44.0073,33.0,4.0
584373388,36.8,44.01,10.0,4.9
584066683,39.0633,44.1455,54.2,4.1
583543920,40.5757,41.4841,34.6,4.5
583247735,38451,43084,15.0,5.5
583157177,37.2057,29.9549,1.3,4.0
583072773,39.0778,30.1793,11.5,4.0
582270403,36.8433,27.6087,16.0,4.0
582098173,34.6598,24.1871,20.1,4.1
581901202,37.4725,27.1518,10.0,4.0
581777509,35464,44.8795,10.0,4.1
581386140,36955,45304,15.0,5.0
581229259,36.2838,26726,129.6,4.1
581105203,40.6476,34.7712,10.0,4.1
581003221,40.2772,25.8542,9.4,4.1
580475764,36.0442,28.1234,7.0,4.2
579880799,40.0631,42627,10.0,4.2
579861646,40.6962,42.1241,10.0,4.3
579266838,34391,25098,44.4,4.7
578913530,36.9246,29.6423,24.2,4.4
578870084,39.1049,44.0241,16.6,4.2
578706677,42.1282,47.4369,33.0,4.3
578572634,34.3776,25.4997,33.0,4.3
578444438,35.1531,27.1069,10.0,4.1
578106103,35.3365,27.9745,86.9,4.0
577907376,40892,28317,15.0,5.3
577810485,39.1,28.1,33.0,4.0
577609305,39046,44111,6.5,4.6
577500605,39066,44115,15.0,5.5
577393222,34913,25788,15.0,4.5
576549287,38.9084,40.5252,10.0,4.2
576368293,38.8642,45.2848,33.0,4.0
576022762,35.7326,27494,35.5,4.2
576010679,38.0799,24.0924,25.7,4.6
575750525,39.2393,40.3382,10.0,4.3
575328813,34.5625,24061,24.2,4.0
574627719,37.6008,30.0167,10.0,4.0
573855419,34.8077,26.7155,51.9,4.2
572312937,35.5529,25.1919,61.2,4.1
572170294,39.0874,23468,12.0,4.6
571998017,35.1907,27.1467,37.0,5.0
571703949,35.9858,23395,21.5,4.1
570943252,34.8681,26.7668,10.0,4.2
570685298,34.3854,26.8858,31.7,4.7
570557408,36.2865,28.2238,1.0,4.5
570441257,34545,46.3318,33.0,4.7
570242818,39805,45125,15.0,4.7
570193078,34.7612,24.0661,40.8,4.5
570137953,34.9129,26.6734,10.0,4.0
569913527,37.2184,30.6004,9.7,4.6
569529664,37.7991,37.5984,2.7,4.4
569172955,39.9554,29157,7.8,4.2
569048325,38.3416,30.8315,9.0,4.7
568862639,34.7849,23.3901,10.0,4.6
568794378,34379,23391,18.7,4.7
568540778,38.4,45.42,15.0,4.8
568230407,34736,27134,35.2,4.6
568027311,40.1365,29232,6.4,4.5
567974994,39.4261,27.9823,26.2,4.1
567959164,37021,36025,10.0,4.2
567868630,36.88,27729,24.9,4.8
567670747,35.0005,23.1795,10.0,4.0
567502134,36.87,27.7897,10.0,4.1
567492316,36797,27716,27.6,4.7
567102877,35.2635,26.2006,28.5,4.8
566756194,34.4496,27.1844,4.3,4.2
566756043,37.9274,30938,10.0,4.6
566602479,37.9087,30.9896,10.0,4.2
566321099,36782,28.2849,77.8,4.3
566102675,34889,26.73,28.4,4.8
565823251,38047,43053,15.0,4.8
565658889,34.6732,23.9936,52.1,4.3
565532963,34.3802,25.1686,10.0,4.5
565082326,36.0305,45.5629,10.0,4.1
564979463,37.9821,31.0814,10.0,4.6
564955222,37.9306,31.0982,16.0,4.5
564874103,36.0583,29.1466,13.6,4.5
564786672,37.9452,31.0077,10.0,4.6
564725224,34.8268,23932,69.5,4.2
564432341,37.11,36.38,10.0,4.0
563980818,37.89,38.52,10.0,4.2
563431818,34.71,32907,21.1,4.4
563425366,34.7244,32.9604,22.1,4.8
563096336,34.8437,27.9047,51.2,4.3
562841081,34.3589,25.0455,62.9,4.0
562577311,37636,37.5649,10.0,4.7
562435775,37873,30.2693,11.7,4.2
562333728,36.1922,28.3259,6.0,4.6
562292131,40.4182,28.4575,17.7,4.4
562166396,36.3799,28.2089,18.2,4.5
562160414,36.28,28.1746,8.1,4.2
562154523,36326,28344,34.9,4.6
562066609,34.4215,39.0891,10.0,4.4
561959437,42463,43339,15.0,4.7
561912741,34781,26345,40.4,4.4
561510707,35.9868,46.7802,33.0,4.2
560994248,36.2631,28301,10.0,4.6
560768978,36.2404,28.3097,8.0,4.6
560766179,36.2751,28.3518,10.0,4.4
560543151,36.2847,28.3288,14.0,4.7
560540759,36.2779,28.2445,20.3,4.5
560509627,36.2532,28.2559,36.0,4.5
560507477,36.4375,28.1229,4.1,4.4
560507307,36263,28.32,32.8,4.6
560413626,36309,28273,42.1,5.1
560122333,34.5032,26.2679,62.8,4.2
559162316,34.6331,25.7171,10.0,4.0
559125669,34925,25662,15.0,4.9
558709325,37.8549,26955,1.0,4.6
558622316,36772,31122,106.8,4.7
558483794,40635,40.8781,10.0,4.3
558471662,35317,24013,54.3,4.6
558079488,34.7651,23.2484,6.4,4.6
557883972,39.1513,40.5,10.0,4.2
557740801,35.6435,27.3517,69.9,4.2
557690544,36.6535,27.1747,161.9,4.2
557673893,40.4566,29.2403,7.5,4.0
557660398,35.95,30617,57.6,5.0
557560794,37.99,37.1,10.0,4.1
557439650,36584,27.7097,113.2,4.1
557165813,34.7509,24.6599,68.8,4.1
557070409,38912,23758,14.4,4.9
556849587,34676,26572,50.9,4.5
556669841,35.8774,27.1699,96.8,4.0
556630233,35.5281,27.3386,39.0,4.2
555448518,40.1442,24.9496,10.0,4.3
555218490,39.2493,26.2565,19.3,4.6
555028729,38.8213,24.9527,10.0,4.3
554011657,38.7314,27.8207,10.0,4.0
553964707,37.8765,46.8149,10.0,4.2
553606244,36.1487,28.2385,51.2,4.2
553422201,34.5957,23.1106,10.0,4.5
553168470,39.0932,43.5217,10.0,4.4
553093287,34984,46898,20.0,4.9
552999354,36637,26.9041,160.6,4.5
552878819,34369,24.0992,1.0,4.4
552859225,38844,25.7371,24.7,4.0
551847490,35.7488,27.3219,55.6,4.1
551505204,38.3243,39.3511,32.5,4.7
551115943,36777,28159,76.1,5.3
551088879,38.5814,30.6218,10.0,4.0
550956647,35.6916,27.2475,47.0,4.1
550930601,35.7318,27.2809,50.4,4.4
550813073,35.6507,27.3933,35.0,4.1
550811860,35.5487,35.2495,33.0,4.6
550656446,35.6656,27.2208,59.8,4.0
550631786,35.6174,27.3188,2.0,4.1
550376938,36.3374,26534,147.1,4.4
549502110,36.6981,25.4571,165.6,4.8
549440110,35.3883,23.2714,36.0,4.2
549236136,35.2012,23.3528,65.8,4.0
548539238,35426,38076,10.0,4.6
548188759,36.0373,25.7557,155.7,4.1
548158295,34.8832,23.3873,33.0,4.2
548018646,39939,40087,43.7,4.8
547365413,36666,26732,147.3,4.7
547198849,42.3253,46.8125,79.7,4.1
546912155,36.0328,27.3288,24.3,4.1
546891310,36071,27342,39.2,4.7
546381969,34637,25807,49.4,4.2
546376259,39.2963,27.9151,3.3,4.2
546269670,40.4475,25.9719,4.6,4.0
546198498,34.7409,26.2384,56.1,4.1
545735991,35.5074,27.4061,32.0,4.3
545653328,35.4291,27.4506,10.0,4.2
545619368,36068,27.1254,41.5,4.3
545615217,35.7211,27.3074,6.6,4.0
545261527,35.2476,23.5512,79.0,4.1
545261043,34.7183,23.3729,40.0,4.4
545183241,35.44,23493,48.9,5.1
544915522,35.4015,27.5114,10.0,4.0
544915397,35809,27.7659,73.0,4.1
544914550,35.5062,27408,10.0,4.0
544914169,36.0274,27.1197,10.0,4.1
544875271,36092,27.1248,46.1,4.4
544871803,36.3506,26.0547,132.9,4.1
544843704,36.3939,23.8595,4.0,4.2
544539549,36.9,28374,18.5,4.6
544243989,34908,23175,39.3,4.5
543993881,34.8756,26483,48.0,4.5
543061090,35.0436,23.9446,1.0,4.1
542030766,42.1036,33.1791,10.0,4.2
540964307,38416,40495,38.5,5.0
540614099,34905,32259,49.0,4.7
539902508,35.2868,26.2573,33.0,4.0
539901947,35.1737,26.2651,3.1,4.1
539878582,35.4599,26.2325,1.0,4.0
539877597,35.5526,27.8061,86.3,4.3
539870219,35.2965,26.2507,18.1,4.5
539863014,35.1064,26.0752,59.0,4.2
539861306,35396,26041,19.3,4.5
539730441,35.9365,27.2853,5.0,4.1
539226978,34893,23.8873,62.0,4.5
539196141,36.0813,28.1177,25.1,4.4
539190137,36224,28.0206,10.0,4.1
539185683,36.3136,27.8934,10.0,4.1
539141258,36.2642,28.0228,1.0,4.1
539131416,36.2401,28005,6.0,4.0
539096777,36.1616,28.1402,17.4,4.3
539077248,36.6344,25.8132,25.0,4.6
539037480,35.7123,27.1258,50.6,4.3
538909087,38817,26.8873,12.0,4.0
538281737,40.2225,42205,10.0,4.3
538150243,36445,26.8942,147.4,4.0
538053302,34.4877,46.2806,33.0,4.4
537697176,34.67,33834,30.3,5.1
537278635,34.6345,33.3093,35.7,4.3
537039038,36.1678,28.1067,35.2,4.2
536907248,36.1507,28.1221,15.5,4.4
536903730,36194,28.0346,6.8,4.3
536528195,36.2476,27.9856,10.0,4.1
536400748,34.7628,26.0012,10.4,4.2
536382372,36192,27112,45.6,4.7
536009743,35.6485,26.4264,47.0,5.0
535381878,39.5839,38.5546,11.0,4.4
535153762,35.9868,43.7103,33.0,4.4
534819699,34859,24.4146,53.3,4.0
534394692,36637,31723,123.5,4.7
533701758,38.7517,27.7444,14.0,4.3
533419719,35.9289,30.7694,63.3,4.2
533289456,38.8765,25625,3.0,4.3
533112629,34.8036,23.8329,16.0,4.0
532857926,34.8412,45.3479,66.4,4.4
532816567,35127,23981,38.2,4.6
532464738,39372,28905,10.0,4.5
532312738,39.3612,29.0615,10.0,4.5
532184568,34.3848,46.3648,10.0,4.5
532025025,38.4278,25.2366,15.1,4.5
531416643,40.2726,25.2337,8.0,4.1
531188292,41221,40228,29.9,4.7
531017206,39.7359,28.7815,7.8,4.0
530873443,34.6685,26.3268,10.0,4.8
530675370,40.8005,28993,10.0,4.6
530200137,34.9353,26.4069,33.0,4.5
530178239,37.7892,27379,2.8,4.5
530024032,34.9621,25931,33.0,4.4
529918388,41153,32426,14.3,4.4
529488820,39.6591,28.9652,11.3,4.4
529394413,37941,28557,12.6,5.6
529248434,37717,25.8435,10.0,4.2
529182179,36.9183,26.5596,10.0,4.5
528880426,35752,45.9683,33.0,4.0
528862341,34725,23394,36.9,5.1
528641615,38.9065,40.3087,9.0,4.3
528621166,34789,28359,37.5,5.2
528429878,34.8393,24.1887,58.9,4.5
528388684,39.0738,27.7866,11.0,4.1
527838085,39.0929,27.7526,14.0,4.2
527796801,34679,29.9761,12.0,4.0
527780665,34591,29.7967,6.7,4.3
526894490,40.2494,27.3151,5.0,4.1
526708066,38.0299,39.1317,10.0,4.1
526323206,36116,31739,74.8,4.4
526112900,41507,43433,15.0,4.8
525750431,39.1094,27.8389,10.0,4.1
525588550,39514,46.2666,33.0,4.5
525306116,37.0239,44.9343,10.0,4.6
525254061,36.0782,32.1381,100.1,4.3
525218935,38.8926,24.2918,10.0,4.7
524831351,34.5238,25.0866,10.0,4.7
524804634,39038,28.7858,10.0,4.7
524731756,35.8487,44.3652,37.7,4.9
524725891,38.5862,27.0994,10.0,4.6
524624735,36.5348,26.9588,154.4,4.2
524332926,34.4558,26.7227,27.8,4.3
524272642,34979,26.8984,66.9,4.1
524096723,36.2018,26.8304,128.0,4.1
524069275,38.55,43546,20.0,4.7
523900308,38019,37747,30.3,4.6
523845998,36.7015,25.8639,10.0,4.2
523645121,37.1884,37.2648,10.0,4.5
523406007,37169,37161,48.8,5.0
523062781,34674,32284,41.6,4.9
523032050,36.6925,27.9424,109.1,4.1
522996863,35.0853,26369,79.8,4.0
522980257,36.4575,45.3507,17.0,4.5
522790979,35.3685,23.4133,75.3,4.5
522205278,37.8052,35908,2.4,4.1
521932319,38.4335,45.1778,10.0,4.3
521845029,34.9111,26.9943,65.9,4.0
521813753,36.6642,23.1149,124.3,4.1
521560852,38379,45154,15.0,4.8
521395036,38337,45148,15.0,4.6
521119047,34803,33712,48.3,4.6
520862630,36.2783,32.3454,10.0,4.1
520379112,35.9604,30.4485,50.3,4.3
520270417,40.8907,28.3459,5.0,4.1
520245185,34.9871,24.2701,84.6,4.0
520228495,37.8519,27.4004,7.4,4.2
520073303,39.4628,28.3629,5.0,4.2
519887557,34921,23374,44.5,5.0
519409138,38.3666,25153,18.9,4.1
519404062,38402,25035,6.9,4.8
519348632,38.0173,37.8605,10.0,4.0
519202947,38003,37.8193,28.3,4.4
519200934,38.0527,37916,10.0,4.0
519200314,38.0422,37.8153,10.0,4.5
518931745,39.0858,28.6978,10.0,4.1
518897158,38.3612,25.1494,10.0,4.3
518763463,38.0327,37.8462,30.5,4.6
518661043,37968,37.7974,10.0,4.2
518655578,37.98,36.9,10.0,4.1
518454907,38.0248,37.8168,10.0,4.2
518441551,37.99,38.04,10.0,4.2
518437546,37.96,38.02,10.0,4.2
518432875,38.0142,37.9098,10.0,4.4
518430586,38.0211,37.8394,10.0,4.4
518428233,37.9825,38.0424,10.0,4.4
518427590,38005,37912,21.9,5.8
518245564,38.3618,25.0891,14.0,4.4
518214200,34.4207,26.7211,33.0,4.3
518200554,39.4599,28.3601,9.4,4.3
518169465,38.4417,25.0455,5.0,4.2
518152589,38.3435,25.1104,10.8,4.5
518123790,40.5833,41.8041,10.0,4.1
518066722,35869,45608,15.0,4.7
517981390,37.9595,27.3894,10.0,4.0
517792269,34.8974,44.4267,5.0,4.3
517557298,39.4564,28.4385,11.1,4.4
517542290,38.8797,27.5275,10.0,4.0
517213186,34.3512,26.6846,10.0,4.3
517168954,34.6855,26.6343,17.0,4.0
517167269,34.5177,26.6025,33.0,4.0
517166454,34.6703,26.6691,22.0,4.0
517164743,34605,26572,38.6,5.5
517114351,38133,23237,37.6,4.6
516948216,38.3979,26.7239,10.0,4.0
516897393,37.9235,43.0764,10.0,4.2
516554036,40.7203,27.5684,10.0,4.6
516513571,35.7569,26.4443,5.0,4.0
516425122,40.6994,47.4552,10.0,4.3
516412885,39.4921,28417,7.7,4.5
516407455,38.1858,23.8761,5.0,4.0
516347043,41405,43703,10.0,5.7
516171008,36951,45274,42.4,4.6
516169755,36.9726,45.2758,43.1,4.7
515985805,36223,25.4536,108.5,4.3
515842534,37985,37.8483,10.0,4.2
515833749,38.0,37.98,10.0,4.1
515665881,37.97,37.88,10.0,4.0
515649693,38.0576,37.7875,36.4,4.6
515639372,38.1191,37.8115,10.0,4.2
515637339,38001,37783,4.1,6.0
515587277,38.4561,25.1582,10.0,4.1
515490146,36.93,28.0,119.0,4.1
515275500,35.4524,30954,50.3,4.8
514967229,34775,23415,38.9,5.0
514920216,38.3541,25.2143,14.0,4.2
514918337,38.4099,25.1872,27.4,4.2
514778448,38.4024,25172,22.1,4.6
514670172,38.4353,25.1249,5.0,4.0
514463832,38.4055,25.1778,16.0,4.0
514205307,38.3478,25.1406,15.8,4.2
513565833,39997,43373,15.0,4.9
513517384,38.4003,25.1768,10.0,4.1
513453813,38.4017,25132,10.0,4.8
513215845,38.8793,23376,18.2,4.1
512946582,38.3505,25.1299,27.0,4.3
512944339,38.34,25048,3.6,4.9
512685873,34.7405,24.5285,47.7,4.5
512607944,38.4049,25.1494,24.5,4.2
512587866,38.9611,44606,48.6,4.2
512497351,38.4042,25154,32.8,4.0
512494600,38365,25173,15.0,5.1
512422363,38.3991,25.2145,10.0,4.1
512136740,38.3722,25.2178,10.0,4.3
512109578,38.3778,25126,10.0,4.1
512094135,36986,26.5785,18.7,4.0
512088098,38335,25.15,15.0,5.5
512067786,41.8448,47.0659,10.0,5.3
511624047,37.6106,26935,5.0,4.6
511622672,35.6164,31.2119,33.0,4.3
511619352,37527,26978,11.8,4.7
511000757,39.6705,40.1173,10.0,4.4
510747229,36.7034,25.8827,40.7,4.3
509776626,35411,23446,90.5,4.5
509769902,38.9832,31518,10.0,4.4
509475792,38.9901,31.4911,10.0,4.2
509379885,36.41,26519,138.5,4.8
509078082,40.7009,23.2313,1.8,4.1
508826219,35.0084,24.6599,45.1,4.3
508826054,35036,24746,47.0,4.7
508625872,35133,23637,50.1,5.0
508117719,35.9056,27.6833,33.0,4.1
507587297,35.9066,28.4914,10.0,4.2
507458423,35.4149,28.0017,69.3,4.4
507196146,34.9094,25.7717,3.8,4.0
507183574,34.7201,25.2424,62.6,4.6
506659581,36.4991,23.0411,33.0,4.0
506650965,38.3775,23.9007,10.0,4.1
506301112,38.5545,31.3738,39.3,4.6
506142343,38.3646,23.9226,10.0,4.1
506054714,34.4081,24.5288,33.0,4.5
505298224,35244,27805,64.4,4.6
505085430,35.0834,44552,10.0,4.0
504932948,39121,41823,35.0,4.8
504654926,38.7238,44.4758,33.0,4.3
504643187,35.0844,23.0442,33.0,4.3
504205742,36.84,26627,37.7,4.9
504194178,36.88,26.5822,39.2,4.2
503982674,37.5625,35.4028,33.0,4.4
503978736,37.5458,35.4679,33.0,4.6
503868746,35181,24.5435,81.3,4.5
503840097,40.1958,27.2636,10.0,4.1
503821661,39.1639,26.2362,12.3,4.1
503811075,35.3744,23.1992,65.5,4.7
503721961,39196,26214,9.5,5.0
503610713,35687,29573,35.8,4.4
503129492,35.8112,45597,48.0,4.7
502745731,36993,28897,7.8,4.6
502470760,36615,26845,142.7,4.6
502274859,39.2865,27.7016,10.0,4.6
502057591,35.8969,45.7263,56.9,4.6
501632380,37.6475,27.5722,23.4,4.5
501140691,36.0301,27.4164,10.0,4.2
501023772,37.6017,33.2861,10.0,4.1
500977587,35029,33.4345,66.0,4.1
500416243,41226,24019,16.0,5.2
500189183,40374,42334,35.0,5.2
499546396,36.1978,44.9227,10.0,4.4
499477485,35.0412,23.9701,44.1,4.4
499154385,34399,25973,50.6,4.5
498885272,38.8017,27.8284,12.0,4.3
498631953,37.7665,25.9334,5.0,4.5
498598585,38.7503,23.9765,10.0,4.2
498413726,38.7714,27.8342,10.0,4.1
498180302,36.1286,31874,10.0,4.0
497803938,35.3045,23.7188,82.2,4.0
497406207,34.6194,25.1438,16.0,4.1
497270168,39198,26.2139,13.8,4.2
496351197,38.8574,27.0123,5.0,4.0
496034981,40.8161,42.5419,10.0,4.5
495777213,41.9225,23.0602,7.6,4.6
495549234,37.4064,24.2311,164.5,4.2
495548589,40.7249,29112,7.6,4.7
495274113,36382,28834,56.5,4.6
494748879,40.2401,40195,3.0,4.0
494574461,40849,34.5928,10.0,4.0
494026420,37.2297,23.3323,67.6,4.2
493666717,37.2344,28.7916,11.0,4.5
493286161,34543,27.3871,49.6,4.6
493178119,39.3292,44.3422,10.0,4.0
493092213,37.4281,23.5849,133.8,4.0
492652483,39964,39796,11.6,4.9
492412119,37.2004,23257,61.3,4.6
491221580,34.66,23475,42.1,4.7
491061475,35887,45988,10.0,4.6
490905154,34487,28309,48.6,5.2
490358700,38.8113,24.9711,24.2,4.4
490190994,35976,26122,94.4,4.6
489643243,36.1884,27.9268,34.9,4.2
489351799,35.2231,31.0579,65.0,4.1
489290911,42203,45.82,15.0,5.4
489270642,41.2047,45.9385,33.0,4.2
488819981,40.2219,42.0054,10.0,4.9
488264315,37.26,36.9774,33.0,4.5
488125300,39.4245,25.6734,10.0,4.1
487556419,38.3265,39.2582,8.7,4.2
487461193,38966,25955,20.3,4.4
487276903,39.7677,39.5747,33.0,4.5
487242147,40.5557,35.8079,10.0,4.4
487240916,40593,35863,11.6,4.8
487108359,34827,32.4699,44.6,4.0
486919100,34.8534,32.6493,41.9,4.5
486900522,35.5642,31.2116,53.5,4.9
486798667,36.3006,27.7436,32.0,4.2
486798509,36.1954,27.9004,43.9,4.3
486684358,40.8584,27.8355,10.0,4.1
486310353,34.8907,27.0879,86.5,4.0
486283256,35.5458,27.4402,5.0,4.1
486092186,35643,23658,24.4,5.0
485422424,36187,28.79,50.3,4.8
484883538,39.7109,26.0902,25.7,4.0
484834942,35.6323,27.1106,9.0,4.6
484834679,35.1775,27.3399,22.6,4.6
484534879,35489,27252,39.4,4.5
483611921,38365,29809,9.6,4.6
483442387,40.7354,27.3803,9.1,4.4
483097604,36.2852,26946,137.4,4.5
483053339,38.6,38.0,10.0,4.0
482867314,35.7813,46.3604,109.5,4.0
482679279,39.6426,44.5766,10.0,4.4
482417753,38.8422,25.6704,10.0,4.0
482400870,35.3625,28.0184,67.0,4.1
482335615,38.5,38.6,33.0,4.1
482202208,38.4614,25.2446,10.0,4.1
482062306,40.7036,29009,6.0,4.2
481959308,36.8024,27.5379,20.0,5.0
481942604,36.7662,27.4605,5.0,4.5
481854667,39319,46.5992,33.0,4.2
481613179,35.9434,23.5204,44.1,4.8
481599720,39.5461,32.9288,5.3,4.4
481505514,34.5677,26.2489,72.3,4.1
480925448,38.8013,26.5684,26.1,4.8
480811361,34.98,27.08,5.0,4.3
479890957,35989,26.8506,10.0,4.0
479865104,34.4916,45.4306,70.3,4.5
479825101,34.5068,23.3927,33.0,4.4
479694286,38.7847,25002,10.0,4.0
479694178,35.2417,27.9092,34.1,4.3
479649985,36.9104,31.6715,16.0,4.2
479637338,38.5148,27.6934,15.0,4.7
479580344,36.8584,31.7032,10.0,4.0
479458268,39423,23971,3.5,4.8
479410485,38.7466,24.8663,16.3,4.2
478908708,38.8973,24.9024,5.0,4.0
478744834,34.8476,25.3759,5.0,4.0
478692133,39.1319,33.1657,10.0,4.3
478483178,37.9895,43.1815,38.2,4.1
478359260,37996,43062,35.7,4.7
478196768,36.4345,26.6998,157.4,4.2
478125195,35.0598,26.9811,48.4,4.3
477920764,38.8793,24.8684,31.4,4.4
477792213,39.8273,24.3954,4.4,4.0
477675977,38.7937,24.7776,10.0,4.5
477474327,36.6096,27.6656,128.4,4.7
477426814,39776,41769,35.0,4.8
477413308,36.5214,26518,141.6,4.5
477372821,42.05,23.6823,11.2,4.7
476886742,38.4569,25.3791,22.2,4.2
476751475,34.6554,24.0043,51.1,4.1
476619525,39.0194,29.8805,35.7,4.6
476404158,34.8489,24.3919,82.6,4.2
476286046,37.7774,23812,194.6,4.0
475974196,37.5588,30.8401,10.0,4.7
475971951,37396,30857,39.8,4.5
475971666,37.4512,30.6263,43.7,4.5
475458138,38.5333,27.3629,7.3,4.1
475280613,39.19,36014,37.4,4.6
474028490,34.7488,26.8831,54.8,4.5
473800848,40285,25.0963,5.0,4.3
472950989,34.7763,45.3681,91.7,4.3
472950479,34.7883,45.0591,59.6,4.3
472934603,35.6719,26.4568,5.0,4.0
472215576,35262,35.3,40.7,4.6
472063248,36.3483,26.8235,147.4,4.2
472036087,37.1029,24.1062,138.3,4.4
471313148,38004,43022,10.0,4.5
470896689,37951,43094,10.0,4.8
470579337,37.8797,26.9754,5.0,4.7
469802510,35581,26.5198,120.5,4.1
469781374,40.1313,24.7388,3.9,4.0
469774990,40.1065,24.8232,10.0,5.1
469622900,37949,28.9482,12.8,4.1
469343678,36.2973,27.6127,5.0,4.3
469326527,37.1196,36.2752,38.7,4.3
469281230,40.7178,23.3788,6.5,4.3
469279465,40.3275,27.2282,5.7,4.1
469263694,36.0803,31.0892,72.3,4.3
468934799,34.4885,24.6486,5.0,4.1
468664784,38.9127,27.8001,10.0,4.0
468358083,35.7737,23.0869,59.7,4.0
467838239,37.0294,45.2867,33.0,4.6
467788678,40.0692,29.2577,9.0,4.8
467675854,39.0806,25199,28.0,4.4
467640483,40.5033,41.5424,38.8,4.7
467436779,38.8736,25.7154,24.5,4.0
467332951,35.6818,26.4995,5.0,4.0
467321161,40.8314,42.4669,34.1,4.4
467219069,40.76,42533,35.0,4.7
467155896,40.7131,42.2717,32.4,4.4
467116172,34.8524,26.5745,49.7,4.3
467069447,34.6154,26.4597,5.0,4.2
467028004,40.6816,42407,35.6,4.6
466929984,40.71,42448,35.0,5.4
466883105,40.8302,42.5032,20.3,4.5
466859765,40.7556,42.4931,33.0,4.6
466733939,35.9247,28.4014,10.0,4.0
466492881,35.2941,23.2377,75.8,4.0
466279879,36.89,23529,95.4,4.6
465900375,35.7379,30733,57.6,4.0
465847129,39124,25276,3.4,5.0
465823368,40.9285,23.4751,7.0,4.2
465683870,36.1074,45.1658,33.0,4.5
465615712,39982,24.7112,10.0,4.2
465614624,40.0626,24.7033,9.0,4.4
465275498,36.4577,27.0144,5.0,4.1
464816335,34899,26692,57.3,4.9
464786365,36.5181,26.4908,155.2,4.4
464776364,36.3498,44.6986,53.9,4.6
464351163,40885,42238,10.0,5.5
463875904,35.9636,30.1546,7.0,4.6
463704191,39.5028,38.6233,10.0,4.3
463512150,38122,30.8923,32.5,4.3
463219855,34702,27.7457,33.0,4.0
462912611,37.8339,29.4887,10.0,4.0
462859528,34.5635,25.2637,8.2,4.3
462425534,40.7375,30.0009,26.5,4.0
462305360,39.0413,26.1369,12.1,4.0
462223730,37.6332,30.1393,10.0,4.1
462184301,38.4957,45.9524,10.0,5.1
462175342,38.6352,23.7564,10.9,4.1
462130007,36263,43007,15.0,4.6
462054561,38.8635,26.1218,9.6,4.2
461492010,35.2218,27215,15.0,4.2
461361835,36.2415,45.2711,46.2,4.3
461166687,35.0988,27.3605,24.5,4.1
460820865,39.4448,26296,6.4,4.1
460263173,40.2215,44.3258,33.0,4.4
460115066,36.4744,28.8295,5.0,4.1
459976946,40.3857,25.9934,10.0,4.2
459940657,40.4365,26.0204,2.4,4.1
459931704,40426,25928,27.0,4.5
459904873,40382,26.0,15.0,4.8
459903523,40418,26001,12.1,5.0
459693020,34.5157,27.0867,65.1,4.1
459529677,34686,26396,45.5,4.6
459470087,38.8417,25.7035,13.9,4.2
459346915,39.0226,43.9437,10.0,4.2
459320166,38.7742,25.7644,31.0,4.0
459101130,36.1267,27305,55.3,4.5
458947151,40652,42.1938,10.0,4.2
458758851,38.7551,38.0412,10.0,4.6
458750823,39.2173,27.7197,10.0,4.1
458621783,34.9349,23.0021,53.2,4.4
457813556,42846,41178,35.0,4.7
457783535,35.1629,23.0862,59.0,4.4
457598518,35.2222,23.3375,70.1,4.5
457376117,38412,45137,15.0,4.6
457364277,34465,26504,43.2,4.6
457197398,39.2463,28.7904,7.7,4.1
457116489,38821,25.71,2.5,4.9
456862261,40.3685,25.4617,15.5,4.0
456834683,38.9464,31.9787,10.0,4.1
456653619,35275,23213,50.3,4.8
456651824,35385,23332,46.9,6.2
456582574,36.6902,27.0478,166.1,4.7
456440354,35.1441,23.1468,68.8,4.2
456295978,38.7885,25.8076,12.0,4.1
456295683,38833,25696,11.8,5.1
456194905,38.3979,30547,20.6,4.3
455836233,40.0833,24.9205,20.3,4.2
455695265,35001,26181,44.4,4.6
455488675,37.2261,28.7215,10.0,4.3
454766429,38.8538,26.7061,13.8,4.0
454397976,40.6741,30.2693,5.9,4.1
454136787,36.8064,27.7652,10.0,4.1
453976057,38.8163,25.7705,11.0,4.0
453498782,38.7567,25.7757,11.2,4.7
453480096,39.8168,39.4347,10.0,4.6
453385136,38.8467,25891,32.0,4.0
453381217,40.5775,42.3772,33.0,4.1
453370911,38.8239,25.7939,25.0,4.2
453253395,38.8392,25.8232,22.9,4.0
453253077,38844,25.8472,22.6,4.1
452747740,36.63,31334,103.1,4.5
452671924,38841,25627,12.8,5.4
452543706,37.89,29277,33.7,4.7
452476351,40.6972,23.3122,1.8,4.0
452385993,38.7398,24.8674,16.5,4.6
452342806,38.8035,24.9504,3.9,4.1
452195661,35.2036,23211,73.8,4.4
452140869,35.0669,27.9726,57.9,4.5
451883148,35.5387,27.6007,55.4,4.2
451872179,38.8984,31.4106,12.0,4.1
451870301,34.5426,25.5936,71.4,4.3
451776528,37.2175,28.4178,8.6,4.3
451576250,37.8337,26.8384,10.9,4.1
451559496,37824,26893,25.3,4.8
